delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_time_hours,customer_id,promised_window_hours,pickup_zone,dropoff_zone,delay_flag,has_complaint,has_incident
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,,Failed,10.19,2,0,4.45,7.81,0.0,C0093,6,Ctr,Riverside,False,1.0,0.0
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2026-05-14 23:36:54,Failed,11.9,0,0,2.26,21.03,14403.48,C0056,2,Central,Airport,True,0.0,0.0
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2026-05-14 01:02:54,OnTime,24.56,1,0,3.83,14.2,3616.16,C0248,1,Airport,West,True,0.0,0.0
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2026-05-14 06:19:48,OnTime,16.9,2,0,4.87,11.29,10319.4,C0353,2,West,Airport,True,0.0,0.0
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2026-05-14 08:31:42,OnTime,8.27,0,0,4.79,14.23,7541.86,C0419,4,South,West,True,1.0,0.0
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2026-05-14 18:55:30,OnTime,7.91,2,0,3.83,6.45,14235.76,C0383,2,Riverside,Riverside,True,0.0,0.0
DL00830,O01114,D164,V071,H01,2024-12-14 00:50:00,2026-05-14 09:00:00,OnTime,11.1,2,0,4.33,10.17,12392.17,C0278,1,Riverside,East,True,0.0,0.0
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2026-05-14 17:27:24,Failed,15.56,0,1,2.38,10.87,5315.61,C0077,4,North,North,True,1.0,0.0
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2026-05-14 02:41:48,Failed,18.52,0,0,4.27,13.94,7967.95,C0467,2,Riverside,East,True,0.0,0.0
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2026-05-14 09:55:54,OnTime,16.28,0,0,4.22,17.55,8470.06,C0512,2,North,West,True,0.0,0.0
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2026-05-14 03:16:54,OnTime,15.51,2,0,4.58,9.85,3644.28,C0478,6,East,West,True,0.0,0.0
DL00835,O00188,D096,V005,H05,2025-09-09 04:34:00,2026-05-14 10:45:12,Delayed,13.48,1,0,2.68,14.25,5934.19,C0558,4,Riverside,Ctr,True,0.0,0.0
DL00836,O00206,D095,V057,H01,2025-12-10 16:47:00,,Failed,6.64,1,0,2.74,9.53,0.0,C0255,4,South,East,False,1.0,0.0
DL00837,O01092,D052,V074,H03,2025-12-10 15:10:00,2026-05-14 02:35:00,OnTime,5.31,0,0,3.76,9.42,3707.42,C0482,6,North,East,True,0.0,0.0
DL00838,O00909,D117,V103,H03,2025-01-05 03:05:00,,Failed,14.62,1,1,2.31,20.66,0.0,C0324,12,North,East,False,0.0,0.0
DL00839,O00566,D078,V096,H03,2024-04-07 01:03:00,,Failed,7.89,2,1,1.65,11.74,0.0,C0455,6,Ctr,Central,False,0.0,0.0
DL00840,O01162,D102,V106,H04,2025-06-09 11:40:00,2026-05-14 15:00:00,OnTime,7.84,0,0,4.18,13.23,8139.33,C0261,2,Riverside,East,True,1.0,0.0
DL00841,O00733,D006,V068,H02,2024-08-06 08:40:00,,OnTime,15.77,1,0,3.39,11.44,0.0,C0609,6,Airport,West,False,0.0,0.0
DL00842,O00405,D102,V114,H07,2024-02-14 12:17:00,,OnTime,5.55,1,0,3.88,8.89,0.0,C0055,6,Ctr,Riverside,False,0.0,0.0
DL00843,O00804,D138,V012,H05,2024-03-13 10:34:00,2026-05-14 16:16:12,OnTime,17.19,1,0,4.66,12.85,19013.7,C0383,24,Central,Riverside,True,0.0,0.0
DL00844,O00991,D168,V093,H03,2025-01-03 18:00:00,,OnTime,10.66,1,0,4.63,20.41,0.0,C0175,4,East,Ctr,False,0.0,1.0
DL00845,O01218,D162,V047,H05,2025-03-15 04:24:00,2026-05-14 23:14:18,OnTime,32.79,2,0,4.64,13.5,10218.84,C0065,4,Airport,North,True,0.0,0.0
DL00846,O01118,D038,V004,H03,2024-02-26 19:54:00,,OnTime,17.64,0,0,4.01,17.89,0.0,C0106,4,West,West,False,0.0,0.0
DL00847,O00134,D154,V035,H07,2024-12-22 18:38:00,,OnTime,1.46,0,0,4.09,7.98,0.0,C0010,4,South,West,False,0.0,1.0
DL00848,O00633,D080,V091,H08,2024-02-12 13:23:00,,OnTime,20.03,3,0,3.93,10.97,0.0,C0235,2,Airport,Central,False,0.0,1.0
DL00849,O00169,D160,V016,H08,2025-12-03 14:32:00,2026-05-14 00:07:24,OnTime,8.52,2,0,4.31,13.73,3873.59,C0399,4,East,North,True,1.0,0.0
DL00850,O00444,D060,V055,H05,2025-08-30 19:20:00,,OnTime,4.26,4,0,4.32,8.71,0.0,C0319,4,West,Airport,False,0.0,1.0
DL00851,O01022,D141,V053,H04,2024-03-16 17:31:00,,Delayed,2.38,0,0,3.21,3.58,0.0,C0061,24,East,South,False,0.0,0.0
DL00852,O00974,D013,V052,H03,2025-06-11 01:17:00,2026-05-14 21:30:36,OnTime,15.52,1,0,4.65,18.68,8108.23,C0071,4,East,Riverside,True,1.0,0.0
DL00853,O00178,D073,V086,H01,2024-03-30 21:03:00,,OnTime,12.77,3,0,4.19,15.35,0.0,C0287,4,East,South,False,1.0,0.0
DL00854,O00954,D099,V055,H04,2024-07-14 03:27:00,,Delayed,7.05,0,1,3.2,11.41,0.0,C0599,4,South,South,False,1.0,0.0
DL00855,O00409,D154,V076,H08,2025-01-08 12:04:00,2026-05-14 15:54:06,Delayed,7.29,0,0,3.36,13.69,11787.84,C0065,6,South,North,True,0.0,1.0
DL00856,O00223,D087,V083,H03,2025-08-10 18:09:00,2026-05-14 02:42:18,OnTime,4.19,3,0,3.82,7.91,6632.56,C0172,4,Ctr,Airport,True,0.0,0.0
DL00857,O00292,D050,V045,H05,2025-10-29 18:17:00,2026-05-14 11:21:18,Delayed,11.07,2,0,2.72,10.06,4721.07,C0060,12,Ctr,West,True,0.0,1.0
DL00858,O01075,D099,V007,H08,2024-06-26 10:08:00,,OnTime,9.72,1,0,4.34,16.21,0.0,C0260,2,East,Airport,False,0.0,0.0
DL00859,O00512,D164,V052,H05,2024-09-21 11:04:00,,Delayed,24.2,0,1,5.0,13.25,0.0,C0242,4,North,Central,False,1.0,1.0
DL00860,O00280,D026,V027,H07,2025-09-21 00:35:00,,OnTime,10.9,0,0,4.76,14.97,0.0,C0206,12,East,Airport,False,0.0,0.0
DL00861,O00381,D056,V094,H05,2024-11-29 00:04:00,,OnTime,18.99,0,0,4.91,16.77,0.0,C0420,24,East,West,False,0.0,0.0
DL00862,O00031,D165,V037,H01,2024-10-25 04:57:00,,Failed,8.4,1,0,1.41,9.28,0.0,C0573,24,East,Airport,False,1.0,0.0
DL00863,O00597,D044,V030,H01,2025-01-09 13:40:00,2026-05-14 09:19:42,OnTime,16.47,2,0,3.51,14.48,11755.66,C0238,6,North,North,True,0.0,0.0
DL00864,O00818,D135,V076,H06,2025-10-27 16:02:00,2026-05-14 01:23:54,OnTime,11.68,0,0,3.14,18.27,4761.36,C0561,1,Riverside,North,True,0.0,1.0
DL00865,O00338,D148,V042,H01,2024-12-26 06:10:00,,OnTime,7.72,0,0,3.6,16.7,0.0,C0648,6,Riverside,Riverside,False,0.0,0.0
DL00866,O00969,D096,V041,H02,2024-10-14 22:32:00,2026-05-14 02:29:48,OnTime,5.1,0,0,5.0,15.22,13827.96,C0372,2,North,Riverside,True,0.0,0.0
DL00867,O01117,D089,V079,H02,2025-06-20 01:47:00,2026-05-14 09:47:12,OnTime,23.28,4,0,3.45,11.6,7880.0,C0296,6,Airport,East,True,0.0,0.0
DL00868,O00452,D104,V100,H04,2025-11-27 11:55:00,2026-05-14 09:06:30,Failed,6.57,1,0,3.69,18.09,4029.19,C0583,2,Central,Central,True,1.0,0.0
DL00869,O00038,D118,V119,H05,2025-10-06 20:46:00,,OnTime,9.15,2,0,5.0,10.32,0.0,C0142,2,Riverside,East,False,0.0,0.0
DL00870,O00650,D078,V110,H03,2025-09-30 12:39:00,2026-05-14 21:55:42,OnTime,24.94,2,0,3.8,14.11,5433.28,C0206,6,Riverside,Airport,True,1.0,0.0
DL00871,O00715,D037,V047,H01,2025-06-17 16:20:00,2026-05-14 03:48:06,OnTime,9.43,0,0,4.03,16.6,7931.47,C0477,6,Riverside,North,True,1.0,0.0
DL00872,O00144,D120,V001,H03,2025-11-03 22:12:00,,Delayed,15.53,1,0,3.54,11.71,0.0,C0063,4,Riverside,Central,False,0.0,0.0
DL00873,O00401,D049,V107,H07,2024-06-22 12:48:00,2026-05-14 19:08:42,OnTime,10.68,0,0,3.77,10.34,16590.34,C0252,24,East,Airport,True,1.0,0.0
DL00874,O01012,D006,V088,H02,2025-03-08 05:38:00,2026-05-14 05:25:36,Delayed,10.15,0,1,2.81,12.54,10367.79,C0532,1,Riverside,Ctr,True,1.0,1.0
DL00875,O00189,D018,V052,H06,2025-11-22 08:49:00,2026-05-14 14:04:00,OnTime,11.7,0,0,4.44,11.84,4157.25,C0388,4,North,North,True,0.0,0.0
DL00876,O00609,D161,V035,H04,2024-09-15 07:47:00,,OnTime,5.01,0,0,4.72,14.22,0.0,C0621,12,East,East,False,1.0,0.0
DL00877,O01193,D061,V087,H04,2025-04-18 00:35:00,,OnTime,4.93,0,0,4.08,10.71,0.0,C0519,6,East,Central,False,0.0,0.0
DL00878,O00629,D164,V016,H06,2024-10-04 07:36:00,,OnTime,5.77,0,0,4.7,10.43,0.0,C0368,6,Riverside,South,False,1.0,0.0
DL00879,O00139,D033,V013,H02,2025-09-15 19:42:00,,Delayed,9.42,1,1,3.94,10.97,0.0,C0545,2,West,Airport,False,0.0,0.0
DL00880,O00273,D047,V098,H04,2025-02-28 02:41:00,,OnTime,7.39,0,0,4.49,9.91,0.0,C0642,24,Central,West,False,0.0,0.0
DL00881,O00632,D127,V032,H01,2024-08-09 22:03:00,,Delayed,12.77,5,1,3.32,11.86,0.0,C0611,1,Central,Central,False,1.0,0.0
DL00882,O01151,D039,V036,H03,2024-06-26 13:58:00,,OnTime,3.86,0,0,4.76,7.4,0.0,C0100,12,South,North,False,1.0,1.0
DL00883,O00917,D101,V077,H02,2024-04-07 15:38:00,2026-05-14 05:34:36,Delayed,11.42,0,1,2.31,14.58,18397.94,C0027,6,Ctr,Central,True,0.0,0.0
DL00884,O00407,D056,V105,H01,2025-02-23 07:26:00,,OnTime,12.58,1,0,4.81,14.99,0.0,C0575,12,West,Ctr,False,0.0,0.0
DL00885,O00675,D126,V073,H06,2024-02-19 20:14:00,,OnTime,15.92,0,0,4.37,16.87,0.0,C0445,24,Riverside,North,False,1.0,0.0
DL00886,O00968,D050,V094,H02,2024-11-21 05:45:00,,Delayed,1.2,2,0,3.45,10.2,0.0,C0529,12,South,Central,False,0.0,0.0
DL00887,O00577,D155,V097,H02,2025-06-09 23:14:00,2026-05-14 19:26:30,OnTime,29.9,0,0,4.18,18.94,8132.21,C0641,2,Airport,East,True,0.0,1.0
DL00888,O01129,D055,V027,H07,2025-03-23 16:39:00,2026-05-14 16:34:36,Failed,11.78,2,0,3.61,7.64,10007.93,C0292,6,North,Airport,True,1.0,0.0
DL00889,O01172,D105,V002,H08,2024-09-17 20:42:00,,Failed,7.09,0,1,4.37,11.81,0.0,C0383,4,North,Riverside,False,1.0,0.0
DL00890,O00384,D103,V020,H03,2024-01-01 16:28:00,,Delayed,9.61,0,0,3.51,9.44,0.0,C0469,4,Ctr,Central,False,1.0,0.0
DL00891,O00963,D013,V077,H07,2025-06-06 13:03:00,,OnTime,9.94,0,0,4.61,14.44,0.0,C0528,24,North,East,False,0.0,0.0
DL00892,O00392,D163,V115,H07,2025-11-24 12:15:00,2026-05-14 18:34:12,OnTime,9.31,1,0,4.42,14.7,4110.32,C0356,6,East,Riverside,True,0.0,0.0
DL00893,O00981,D062,V023,H05,2025-01-11 23:09:00,2026-05-14 12:13:30,Delayed,25.18,1,0,4.52,10.11,11701.08,C0597,24,Airport,Riverside,True,1.0,0.0
DL00894,O00724,D094,V120,H06,2025-11-18 10:15:00,,Delayed,25.57,0,0,2.58,20.64,0.0,C0317,4,Airport,North,False,0.0,1.0
DL00895,O01157,D068,V023,H07,2024-07-08 22:06:00,,OnTime,17.68,1,0,4.43,9.26,0.0,C0012,1,Riverside,East,False,1.0,0.0
DL00896,O00177,D042,V023,H06,2025-12-25 05:07:00,,OnTime,11.26,1,0,4.39,12.49,0.0,C0477,6,North,West,False,0.0,0.0
DL00897,O00672,D084,V043,H07,2025-01-04 00:01:00,,OnTime,33.64,2,0,4.06,29.43,0.0,C0567,24,Airport,Riverside,False,0.0,1.0
DL00898,O00283,D088,V047,H07,2024-05-26 17:54:00,,Delayed,10.44,3,0,3.85,17.21,0.0,C0430,6,North,West,False,0.0,0.0
DL00899,O00549,D129,V040,H08,2025-08-14 11:47:00,,OnTime,5.78,2,0,3.72,9.14,0.0,C0119,6,East,West,False,0.0,0.0
DL00900,O00199,D039,V053,H07,2024-10-02 14:11:00,2026-05-14 06:29:18,OnTime,12.4,0,0,5.0,8.44,14128.3,C0595,12,North,North,True,0.0,1.0
DL00901,O00730,D099,V067,H05,2025-09-19 11:31:00,,OnTime,13.94,1,0,3.7,13.05,0.0,C0353,1,East,East,False,0.0,0.0
DL00902,O00018,D015,V047,H06,2024-03-08 23:03:00,,OnTime,17.27,0,0,5.0,12.37,0.0,C0506,6,North,Riverside,False,0.0,0.0
DL00903,O00130,D130,V051,H03,2024-01-11 00:41:00,2026-05-14 13:51:48,OnTime,19.22,4,0,3.42,14.82,20509.18,C0259,6,Central,Airport,True,0.0,0.0
DL00904,O01102,D160,V112,H04,2025-08-19 06:18:00,,OnTime,32.81,0,0,4.79,16.84,0.0,C0323,4,Airport,West,False,0.0,1.0
DL00905,O01020,D028,V013,H04,2024-10-23 02:30:00,2026-05-14 04:29:42,Delayed,30.71,1,0,3.81,18.26,13634.0,C0321,2,Airport,South,True,1.0,0.0
DL00906,O01229,D168,V110,H08,2025-05-27 01:11:00,,Failed,18.6,1,1,2.35,16.73,0.0,C0399,1,East,Riverside,False,0.0,0.0
DL00907,O00884,D096,V103,H08,2024-04-17 02:46:00,2026-05-14 08:07:36,OnTime,3.96,0,0,3.59,16.11,18173.36,C0339,6,Central,West,True,1.0,1.0
DL00908,O00145,D088,V042,H03,2024-11-02 11:50:00,,OnTime,10.05,1,0,5.0,14.53,0.0,C0595,12,North,Riverside,False,1.0,0.0
DL00909,O01204,D033,V001,H02,2025-08-13 17:56:00,,Delayed,10.35,2,0,2.77,8.9,0.0,C0498,1,East,Central,False,0.0,0.0
DL00910,O01002,D071,V005,H04,2024-06-14 09:09:00,,Delayed,26.61,1,0,4.05,16.25,0.0,C0607,12,West,West,False,0.0,0.0
DL00911,O00806,D004,V119,H01,2025-04-17 16:52:00,,OnTime,13.69,0,0,4.33,14.98,0.0,C0622,12,North,Central,False,0.0,1.0
DL00912,O00355,D011,V095,H02,2025-10-11 00:12:00,,Delayed,21.47,2,0,3.69,9.33,0.0,C0006,4,Riverside,Riverside,False,0.0,0.0
DL00913,O00239,D096,V081,H04,2024-05-18 06:34:00,,OnTime,12.6,1,0,3.49,15.18,0.0,C0399,4,Ctr,Central,False,0.0,1.0
DL00914,O00270,D157,V006,H05,2025-10-26 17:01:00,,OnTime,10.96,0,0,4.41,15.03,0.0,C0561,4,West,Central,False,1.0,0.0
DL00915,O00873,D004,V047,H03,2024-11-28 13:17:00,,OnTime,9.84,0,0,3.99,16.74,0.0,C0015,6,North,South,False,1.0,1.0
DL00916,O01100,D036,V049,H03,2025-08-01 15:41:00,,OnTime,22.62,1,0,4.95,17.14,0.0,C0239,4,Airport,East,False,0.0,0.0
DL00917,O00700,D077,V102,H05,2024-01-13 04:19:00,,OnTime,12.76,0,0,4.06,9.47,0.0,C0443,4,West,West,False,0.0,0.0
DL00918,O00645,D097,V086,H08,2024-12-26 21:17:00,,OnTime,10.63,1,0,4.21,10.43,0.0,C0517,6,South,Central,False,1.0,0.0
DL00919,O00763,D139,V097,H04,2025-12-26 20:25:00,,OnTime,5.38,2,0,5.0,10.53,0.0,C0020,4,East,Airport,False,0.0,1.0
DL00920,O00686,D133,V034,H03,2025-01-05 15:05:00,2026-05-14 10:59:24,Failed,5.08,1,1,3.09,4.15,11851.91,C0476,6,East,South,True,1.0,0.0
DL00921,O00332,D063,V108,H08,2025-01-04 02:49:00,,Failed,6.36,0,0,2.34,9.47,0.0,C0110,12,North,Riverside,False,0.0,1.0
DL00922,O00399,D112,V090,H07,2024-03-08 19:10:00,,Delayed,12.65,5,1,3.39,14.07,0.0,C0644,4,Central,Airport,False,0.0,1.0
DL00923,O00047,D071,V012,H03,2025-11-28 04:59:00,,OnTime,19.03,0,0,4.7,16.28,0.0,C0220,2,West,North,False,0.0,0.0
DL00924,O00717,D155,V027,H01,2024-12-12 23:23:00,2026-05-14 04:50:18,OnTime,15.39,0,0,4.6,15.3,12413.46,C0508,4,East,South,True,1.0,0.0
DL00925,O00003,D041,V100,H02,2025-09-02 16:59:00,,Delayed,13.04,2,0,3.7,13.16,0.0,C0161,4,West,Airport,False,1.0,0.0
DL00926,O00574,D031,V046,H03,2024-05-03 03:01:00,,OnTime,14.82,2,0,4.64,15.12,0.0,C0110,6,Riverside,North,False,1.0,0.0
DL00927,O00335,D152,V077,H01,2024-01-26 03:48:00,,OnTime,5.36,0,0,5.0,13.63,0.0,C0482,24,North,Airport,False,1.0,0.0
DL00928,O00100,D023,V101,H05,2025-10-30 22:51:00,,Failed,12.72,0,1,3.15,21.6,0.0,C0300,6,Riverside,North,False,0.0,1.0
DL00929,O00935,D033,V090,H05,2024-09-14 12:29:00,2026-05-14 01:45:00,OnTime,15.41,0,0,4.51,15.11,14557.27,C0404,12,East,East,True,0.0,0.0
DL00930,O00586,D016,V022,H07,2024-03-31 08:04:00,,OnTime,9.03,0,0,4.04,9.23,0.0,C0421,12,Central,West,False,1.0,0.0
DL00931,O01171,D006,V062,H08,2024-12-18 03:47:00,,Failed,16.08,1,0,2.2,13.75,0.0,C0508,6,Riverside,Ctr,False,1.0,0.0
DL00932,O01225,D080,V082,H04,2025-12-27 03:21:00,,OnTime,8.94,0,0,3.18,11.22,0.0,C0074,24,North,Ctr,False,0.0,0.0
DL00933,O01133,D032,V009,H02,2025-12-23 12:04:00,,OnTime,12.66,1,0,3.83,14.09,0.0,C0318,24,East,West,False,0.0,1.0
DL00934,O00775,D071,V080,H02,2024-03-05 11:50:00,,OnTime,20.86,0,0,4.35,10.59,0.0,C0068,12,Riverside,Central,False,0.0,0.0
DL00935,O00211,D107,V012,H08,2024-02-14 07:33:00,2026-05-14 00:31:18,Failed,32.42,4,0,3.9,14.69,19672.97,C0488,6,Airport,East,True,0.0,0.0
DL00936,O00372,D087,V098,H03,2025-01-29 15:05:00,,OnTime,5.84,2,0,4.74,11.21,0.0,C0536,2,South,Riverside,False,0.0,0.0
DL00937,O00001,D047,V090,H01,2024-08-20 16:29:00,,OnTime,26.65,2,0,4.29,15.82,0.0,C0292,6,Airport,South,False,0.0,0.0
DL00938,O01246,D132,V109,H03,2024-04-04 03:20:00,,Failed,36.94,0,0,2.58,20.16,0.0,C0198,4,Airport,North,False,0.0,1.0
DL00939,O00417,D007,V076,H01,2025-01-10 17:25:00,2026-05-14 08:01:54,OnTime,1.2,0,0,4.17,11.3,11726.62,C0486,4,South,Riverside,True,1.0,1.0
DL00940,O00565,D133,V066,H04,2025-07-01 17:56:00,,Delayed,16.19,1,0,2.58,7.05,0.0,C0600,1,North,South,False,0.0,0.0
DL00941,O00592,D125,V044,H03,2025-05-06 03:42:00,2026-05-14 05:21:18,OnTime,13.31,1,0,3.8,13.15,8953.66,C0563,2,Riverside,East,True,0.0,0.0
DL00942,O01112,D013,V027,H04,2024-09-24 04:28:00,,Failed,12.99,1,0,4.06,16.82,0.0,C0301,2,East,West,False,0.0,0.0
DL00943,O00967,D087,V082,H01,2024-03-17 17:18:00,2026-05-14 14:16:00,OnTime,5.06,2,0,4.57,8.9,18908.97,C0343,6,North,West,True,0.0,1.0
DL00944,O00336,D009,V067,H06,2024-01-10 06:09:00,2026-05-14 20:19:54,OnTime,16.01,2,0,4.04,12.32,20534.18,C0115,6,West,Ctr,True,1.0,1.0
DL00945,O00197,D075,V074,H03,2025-01-24 05:04:00,,OnTime,8.74,1,0,4.39,12.97,0.0,C0420,2,North,East,False,0.0,1.0
DL00946,O00982,D069,V058,H04,2025-10-28 08:18:00,,OnTime,10.68,1,0,4.62,19.6,0.0,C0616,4,East,North,False,0.0,0.0
DL00947,O01082,D129,V019,H04,2024-10-25 15:52:00,2026-05-14 23:40:42,OnTime,10.8,0,0,4.13,11.79,13591.81,C0530,24,Riverside,West,True,0.0,1.0
DL00948,O00863,D155,V111,H07,2025-09-17 19:05:00,,OnTime,11.02,0,0,4.82,9.38,0.0,C0274,12,Riverside,West,False,1.0,0.0
DL00949,O01106,D060,V005,H02,2024-02-28 01:58:00,,OnTime,11.36,0,0,4.05,20.13,0.0,C0175,12,East,Ctr,False,1.0,0.0
DL00950,O00744,D024,V014,H02,2025-04-23 05:31:00,,OnTime,15.82,0,0,3.8,16.73,0.0,C0146,6,East,Riverside,False,1.0,0.0
